train_loss,val_loss,precision,recall,f1
1.8501663389250393,1.3740108721425497,0.732951083687581,0.8035074775000665,0.766609254895254
1.3734249344904361,1.2815626973126262,0.7577180322289955,0.8326777949751383,0.79343138292623
1.2964169340380631,1.217710974541109,0.766500036702201,0.8441949545359106,0.8034736149991917
1.236660041616587,1.1499579409521954,0.7739079764932442,0.8527931204532152,0.8114378227889394
1.1585217618770762,1.0579537944392328,0.7782982477773597,0.8574698381118374,0.8159680804159974
0.8916041324567897,0.26745478702493464,0.9298478800548888,0.9263142934741208,0.9280777233099796
0.21536553916922824,0.19177092085841482,0.9466298453006965,0.9462321582691304,0.9464309600082349
0.17886992706487012,0.16951471386443417,0.9518527691188291,0.95176010046146,0.9518064325345704
0.16149262555254765,0.15635761369675197,0.9553262553683668,0.9551954679992202,0.9552608572071798
0.14940658756871522,0.1471116679736177,0.9566155955853946,0.956363262960742,0.956489412631025
0.14015679999194328,0.13968574371102402,0.9588847275966973,0.9585209998873182,0.9587028292428288
0.13258906784503668,0.13388379684070556,0.9604656979051821,0.9600911162638501,0.9602783705556811
0.12614537018184888,0.12917425140262628,0.9626796317302018,0.9622600025572299,0.9624697714049716
0.12058769455097962,0.12484486662757632,0.9637897065359636,0.9633666791646374,0.9635781464212306
0.11571404567980892,0.12103276222066149,0.9652872124439545,0.9647847494322248,0.9650359155340313
0.1113845243120597,0.11779391400777522,0.9660091326557925,0.9655206717984266,0.9657648404641462
0.10750273865900138,0.11478773177594463,0.9663289918147887,0.9658839733386284,0.9661064313293959
0.1039567693989372,0.11219403934223729,0.9669044528065992,0.966481941899692,0.9666931511866197
0.1007615466226583,0.1096711773076136,0.9672230699196336,0.966839139339751,0.9670310665226736
0.09781194589181198,0.10752077758470799,0.9681741339167006,0.9678419625522829,0.9680080197383921
0.09507858176283616,0.10535063869894724,0.9684089798518783,0.9680697521998546,0.9682393363133274
0.09256190291974349,0.10351909714933019,0.9681787538121434,0.9678472160927439,0.9680129565651024
0.09021171198670103,0.10183848311563914,0.9687583302143867,0.9684678268089602,0.9686130567299552
0.08800950162076543,0.10030289235479906,0.9692293489070547,0.9689847165957846,0.9691070173132468
0.08593611563420932,0.09897696760717349,0.9694702160065154,0.969226470714332,0.9693483280378186
0.0839784909100625,0.09757175378028464,0.9696965183584624,0.9694849781843675,0.9695907367332361
0.08213459938700597,0.09636230639045351,0.9699330890467757,0.9697401377532875,0.9698366038030023
0.0803852197255936,0.09524319674015136,0.970030525567544,0.9698679817161203,0.9699492468320677
0.07871934739166157,0.09416851183131729,0.9700348691947935,0.9698601029632081,0.9699474782066067
0.0771773549151438,0.09308401730265764,0.9701009435261977,0.9700062840027914,0.9700536114552342
0.07569001096990058,0.09220208130453991,0.9705734977189124,0.9704967671444976,0.9705351309151239
0.07426575835555452,0.09133004007318535,0.9709008267005466,0.970858123257645,0.9708794745095256
0.07292384040298296,0.09046384355023893,0.9707616187043764,0.9707410338587031,0.970751326172414
0.07161207026285486,0.08969071362260903,0.9712378806803958,0.9712370613304075,0.9712374710052288
0.07039419424412281,0.08874284511434553,0.971601180143532,0.9715865003790467,0.9715938402058404
0.06920399423657729,0.08800863863335849,0.9717122327510472,0.9717010555658347,0.9717066441262993
0.06803961003586541,0.08729795540477377,0.9719666606938911,0.9719252024963332,0.9719459311530139
0.06692742151292891,0.08663571350432038,0.9721060940229904,0.9720580046211671,0.9720820487273268
0.06588434347019302,0.08597622667006696,0.9723392003143301,0.9723032795817665,0.9723212396162909
0.06489155342291132,0.08534857148962151,0.972210142111668,0.9721927427592174,0.9722014423575943
0.06389208594168463,0.08465357607531997,0.9725987550900108,0.9725470054886962,0.9725728796009677
0.06295055104367245,0.0840808337949816,0.9728199733278651,0.9727724846318754,0.97279622840031
0.06204174867810209,0.08359574709624681,0.9730651343940563,0.9730285147006293,0.973046824202806
0.06116268367598952,0.0831037623544696,0.9732028305585396,0.9731554182539289,0.9731791238287644
0.060311767531918005,0.08249180362929869,0.9735608864334934,0.9735253419342094,0.9735431138594149
0.05950384883615102,0.08200587558476953,0.9737971972932098,0.973752777340245,0.9737749868101595
0.05871011200707902,0.08154295792975662,0.9737835469218286,0.9737497895242442,0.973766667930471
0.05795930747149767,0.08105324365849449,0.9737697643542731,0.9737598799634561,0.9737648221337812
0.057206010285309486,0.08060643979457237,0.9736368323780649,0.9736471403918665,0.9736419863576827
0.056489080470023136,0.0802168889756376,0.9737571008139743,0.9737656238041887,0.9737613622904319
0.05579873420517865,0.0797452834040187,0.9742578969561692,0.974279059528454,0.9742684781273909
0.055108518977683776,0.07943614363132258,0.9743931976403081,0.9744059630817535,0.9743995803192212
